id,nome,tipo,caminho_atual,destino_sugerido,confianca,acao_recomendada,motivo,modificado_em
19NcERoBUMp8OMeLeALk9ZYUd4tC1sVg0,29082025-LGK00009.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00009.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:49.000Z
1FrhqCQeQWaump7D9nf7Bpd6bTZIEjBJd,29082025-LGK00010.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00010.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:49.000Z
1vF4D8kmLeZ9RuIE23_8MmdAkt4M6_G2K,29082025-LGK00011.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00011.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:49.000Z
1HEsrPn6O-SQj5Q5n-OgJfxpCyK2utLNm,29082025-LGK00012.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00012.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:50.000Z
10fe-CJ13TGn1hrqe5oD68hh5s9WU6_F-,29082025-LGK00013.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00013.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:50.000Z
1drKWgxLSV1u64A_sGB3HwFncpbCP6qQl,29082025-LGK00014.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00014.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:50.000Z
1bpWkfYednKsIWno0okFHmqYTJUm247xp,29082025-LGK00015.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00015.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:50.000Z
1JPpFOT-jDx16UcLWFe0MklCfW7bnk5W3,29082025-LGK00016.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00016.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:51.000Z
1Lpi9vyvvrH2muN0eVBlo8Pq0TAunJprM,29082025-LGK00018.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00018.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:51.000Z
1rbAO5cNfYDf6Uujt1HGDFg2muvul06nc,29082025-LGK00020.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00020.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:51.000Z
18o6gSMOenVi-lfDn1NAQ_uixaUant1cl,29082025-LGK00021.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00021.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:51.000Z
1YQuuFBhHqCB6m4JWzr7Ob9EhZnHfiElb,29082025-LGK00022.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00022.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:52.000Z
1UXrhOV9P_Kp-T7o1QVxKL1ErXoj8mR6H,29082025-LGK00023.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00023.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:52.000Z
125h8a18YjNVAkGD7R5jAaTEYleIU99eK,29082025-LGK00024.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00024.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:53.000Z
1MmqjRGKeEEJKqeyYGWu0GSxNsELbQnAV,29082025-LGK00027.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00027.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:53.000Z
1oS2KS_3oR0GJPwoA_hAHPQyKNE7oSro4,29082025-LGK00029.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00029.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:53.000Z
1kAgWV9ieDVI2qADjj3FPW7RekwputLxN,29082025-LGK00034.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00034.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:54.000Z
1gw2c2_goOAMg1dlPxout47-8sCGMGgSf,29082025-LGK00035.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00035.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:54.000Z
1CdApVbHaj0Xh-jJjf-uVynCZYaNT6QsO,29082025-LGK00036.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00036.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:54.000Z
1N73z1Z76EFXyBZCP2jL0TSaJipD5agwo,29082025-LGK00039.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00039.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:54.000Z
1zx0_jg12nfsyCOrl8TbWGDbTFdaqlZMr,29082025-LGK00042.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00042.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:55.000Z
1JXVp5-dzE3y1tz4D15Bg2arjd8muT_Gf,29082025-LGK00043.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00043.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:55.000Z
1C63TCiVF-ovLyogRvyVL7YRUTACYe8yg,29082025-LGK00045.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00045.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:55.000Z
1ypBcp5kJval1Lfd-yPGN51xXewmCtyGJ,29082025-LGK00047.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00047.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:55.000Z
1OZ1yM1llyeatdJs9F-aRKeFj44OzjVZl,29082025-LGK00053.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00053.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:56.000Z
1o-oG0DWqHES8f1L6OBqRL1aXCVMHGFSN,29082025-LGK00058.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00058.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:57.000Z
1PN5qo4VeFNEpUAJkgMIIOXiGRAyVuaDk,29082025-LGK00059.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00059.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:57.000Z
1shdGIU9SdFFYi1sBBuCuZfyrVVclYdXA,29082025-LGK00062.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00062.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:57.000Z
1frw7Qz8gwokk_dNV9m4K0BFt-h8nTR2m,29082025-LGK00063.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00063.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:57.000Z
13Vj8PxNHrW3ewGpQgqDINMk4oknNJE0z,29082025-LGK00065.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00065.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:57.000Z
1mYano270WGzV3su62Gsj5tzgMPWMLEeS,29082025-LGK00069.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00069.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:58.000Z
1VT2ZO4m-nX2JgdA6R-qREJItoRHuDwzT,29082025-LGK00073.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00073.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:58.000Z
1s5nuBLnYRby9J1FuILbmm6-y52P8fcjY,29082025-LGK00076.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00076.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:58.000Z
1lso8f_hbUziw8TQTojoJ3lYDUIJd5li0,29082025-LGK00077.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00077.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:58.000Z
17d382KtRHguPZnj_XrojAClayi0MhCL6,29082025-LGK00080.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00080.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:58.000Z
1pZ-f0uUHawHlZm4eWA6v61ZgzUf6utvy,29082025-LGK00081.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00081.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:59.000Z
1L8L8QxvpvjJcuiQBrgjcOnJWLPp6JPtT,29082025-LGK00086.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00086.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:59.000Z
1YXfcCjaL94lhbXgtv25yr2qIfMOLSI1A,29082025-LGK00088.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00088.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:59.000Z
1uImVMeKW5pcYF1RcYLEqNgsOZoyr6J1J,29082025-LGK00091.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00091.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:59.000Z
15lPWIChSkYDWJwWDeBoUaNZbIbO7NT6g,29082025-LGK00093.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00093.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:39:59.000Z
1w-OF4QkZ859dNA_KwgxgJqeicWZSxfXx,29082025-LGK00097.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00097.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:00.000Z
1ruQTtaU4-GgGWKfEsWEa_qU7tJ6-LufL,29082025-LGK00099.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00099.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:00.000Z
1u6_j_0x76WpRiZRIwwhSQYOiGOCU0It0,29082025-LGK00101.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00101.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:00.000Z
12OoBmWMAFFGwiUu_LjD3V8hi2w_hqKkS,29082025-LGK00104.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00104.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:00.000Z
1gkGrHtzXu_INOqqWolPzpUPxltglgB3A,29082025-LGK00105.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00105.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:01.000Z
1PXFbAilkOUANyzo42kfOcgHa2QaHeiDm,29082025-LGK00106.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00106.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:01.000Z
1mUDmNlij2SmWDmChvscZ2bvk1rN8pvjz,29082025-LGK00107.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00107.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:01.000Z
144b4S7C7MBEqgUkESkmRpxWDiP338QZB,29082025-LGK00115.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00115.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:01.000Z
1Czfo1kGO7PYYWIGsGvpY1WttS-Bfc_aL,29082025-LGK00123.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00123.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:02.000Z
1pTX0QKBb73kS9k5jD5dwGYfjY76-rqRa,29082025-LGK00125.JPG,image/jpeg,99_TRIAGEM_ARQUIVOS_PARADOS_ANTIGO_OUTROS/AMIGAS DO PEITO/AGOSTO LILAS - 2025_08_29/29082025-LGK00125.JPG,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/fotos_brutas ou 03_BANCO_DE_DADOS_DO_CLIENTE/fotos_oficiais,média,confirmar cliente/evento antes de mover,antigo OUTROS = arquivos parados/misturados; imagem/foto,2025-08-30T02:40:02.000Z
