path,name,id,parentId,mimeType,size,modifiedTime,owners,depth
CURSOS/ASIMOV/._06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-003.zip,._06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-003.zip,1-JFIeap8zdPf-qv3PyYDfBRr24Ttq2Ys,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:26:47.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-004.zip,._06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-004.zip,1iw7TIkJpJdXlqIhXbB2EvKnIe80Z57sj,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:34:26.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-005.zip,._06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-005.zip,1Q9VKVLdiW2SYJh8AFjr84NrY_bcCNxXx,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:33:05.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-001.zip,._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-001.zip,1KZDluKlecZcxAzB7tCtCg-xh1mPaQsbD,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:41:37.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-002.zip,._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-002.zip,1gWkGlR8VPy1VjxmZNKRBagWSo_MT31uG,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:35:45.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-003.zip,._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-003.zip,1SAb0KMo3qiS1LML9MjtKzhxZin78zs6i,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:35:06.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-004.zip,._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-004.zip,1-zF41JvC5JZXq_GL6HZM7Hhzd8c5DChR,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:36:57.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-005.zip,._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-005.zip,1_7JJ8kpQKSd8toADGjHZqgv4j0sKzkq4,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:37:34.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-006.zip,._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-006.zip,1jKb2teKuK0lJFRPC345602g-dSpwxGuE,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:40:58.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-007.zip,._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-007.zip,1wtvpgtByya8KvXncjmoSyTv3_vhMeTjg,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:38:45.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-008.zip,._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-008.zip,1vEydMbKu_DnhdYACAzy2XtS-6h0P37G-,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:39:17.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-009.zip,._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-009.zip,1omqoPm_zSBeK3rCIed4PuPhKZ018aLmc,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:40:19.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-010.zip,._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-010.zip,1MxLLSgoRVOK2Fmwenagr7s8pEqWSXWs7,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:36:19.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-011.zip,._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-011.zip,1Iq91eK9SP8beUDt6aOi1Cla8CEJ-Rw9d,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:38:06.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-012.zip,._07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-012.zip,1QxO_HLOFBLtxA0vuJpjveHzuVx9yumUE,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,4096,2026-07-05T05:39:41.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/._Discord.dmg,._Discord.dmg,114NtUGL7-ii5Wkjzg2dT9xiONTuLfqHi,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/x-apple-diskimage,4096,2026-07-05T05:34:29.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-001.zip,05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-001.zip,1KAPtTzCnDWM_AZLGDb-phC_HU5-kbtf6,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2137747700,2026-05-29T12:04:29.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-002.zip,05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-002.zip,1qLHdX8fM00b8i3fCSbd3BJP_BQSyVN3O,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2125364208,2026-05-29T12:04:27.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-003.zip,05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-003.zip,1WDQbdezyoek1JFIw75J9fNtxrtc7XnUE,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2121198097,2026-05-29T12:04:25.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-004.zip,05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-004.zip,1tY8cks8A-XtboiQK_U3ey7hZ8m6YjASN,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2125161742,2026-05-29T12:04:26.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-005.zip,05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-005.zip,1VNWJ4gwpBOokwoiLCN7XJvFugZ-SyFBw,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2123240578,2026-05-29T12:04:27.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-006.zip,05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-006.zip,1L5BRumGk4_9SWFFVE8G9ojrcC-nxLI9U,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2142864290,2026-05-29T12:04:31.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-007.zip,05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-007.zip,1D6VzrC8vBgD9gc1y3a5HfZmhHLNmEUUV,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2128851596,2026-05-29T12:04:28.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-008.zip,05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-008.zip,1AH1vr1gXWVftB3QzoHoVSbsOkhXpJozX,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2118006078,2026-05-29T12:04:23.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-009.zip,05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-009.zip,1RVM_rewKOGPZ-Ff7qe6fQNz4o4kOmRAc,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2116787676,2026-05-29T12:04:24.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-010.zip,05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-010.zip,16VpnjkGpweS0SMGjs4RRkq1lixqFW12T,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2094418682,2026-05-29T12:04:19.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-011.zip,05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-011.zip,1esEtE2_5SzK5dHi5I9thCmI811vU5g9x,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2069115539,2026-05-29T12:04:04.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-012.zip,05 - [TRILHA] Python Office - Automações com Python-20260529T114723Z-3-012.zip,1c_k7CBERJZRbbugkMNKoERAGh7npfnx5,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,1689196051,2026-05-29T12:01:43.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-001.zip,06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-001.zip,1h77BBaI8Wy4-zVF6VoVzve49InlXItH3,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2130759116,2026-05-29T12:14:34.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-002.zip,06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-002.zip,1SR9k1UKaM_SO8aGgl-0S9la7a86Fh5JK,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2102784968,2026-05-29T12:14:25.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-003.zip,06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-003.zip,1FYkJMAVQ0nIQLjSeCGK8oLYEd-7N-EBm,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2103456321,2026-05-29T12:14:15.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-004.zip,06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-004.zip,15CuNcBKAtCmO6GcSyfRWL92P1FkQlHOp,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2122868068,2026-05-29T12:14:28.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-005.zip,06 - [TRILHA] Aprendendo Python-20260529T120724Z-3-005.zip,1oZW9hEkySLV8Y2jU_BqnCjdwO6KksxIf,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,384659906,2026-05-29T12:10:21.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-001.zip,07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-001.zip,1I8ZlxnF5GObIX0utoKEyG_hcSQ_b15BF,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2144333741,2026-05-29T12:45:28.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-002.zip,07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-002.zip,1fksGNJVAJsKeKlR6dNp2zMCEm-henJEq,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2127996908,2026-05-29T12:45:27.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-003.zip,07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-003.zip,1wflH2C7NudLWKN_88E51Qpbl4wF1rg8n,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2139805346,2026-05-29T12:45:28.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-004.zip,07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-004.zip,1ObzAa8M6R-Oy9T5Cdrpe4BLPbHveJG4M,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2138058551,2026-05-29T12:45:28.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-005.zip,07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-005.zip,1R8owTY_lbTwMocptu4vDaBYDqRxQgbJP,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2126506904,2026-05-29T12:45:27.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-006.zip,07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-006.zip,1Y9r_Q-G-dhYLLFk48llRXHHTt4NRI05W,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2126923156,2026-05-29T12:45:27.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-007.zip,07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-007.zip,1v_VUe55JqQD4c_fCn-83Sb8XAkWmBVav,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2121863735,2026-05-29T12:45:22.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-008.zip,07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-008.zip,1LFzdLauL9vZcNK-otF9BlDI5ZvqOJG1Q,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2099408320,2026-05-29T12:45:03.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-009.zip,07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-009.zip,1cxGe1DvdVsZW2oUezbhw71bUK_o7P_DP,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2084264317,2026-05-29T12:45:01.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-010.zip,07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-010.zip,1zKpBQUjhixX9tH7LpABRw9McW8zfLGSR,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2080858730,2026-05-29T12:44:59.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-011.zip,07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-011.zip,1rmq5Jeg8-KVxrMvV9j0P5Qd9WpdXHCH0,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,2005455203,2026-05-29T12:44:39.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-012.zip,07 - [TRILHA] Python Office - Python para Empresas-20260529T122935Z-3-012.zip,1M4mPZW7OYUcAmtdQbGsLqVysrzXHuOMg,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/zip,1470815151,2026-05-29T12:40:20.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/Discord.dmg,Discord.dmg,1f1GOy1k6ozk-4TMmBdp8eg6D9z5y2qeb,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/x-apple-diskimage,199067378,2026-05-29T12:43:52.000Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/Engenharia de Dados,Engenharia de Dados,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,1p5oEqlCMFG_9mMvZlxI9i8XpgTz2IT9d,application/vnd.google-apps.folder,,2026-07-06T06:39:35.361Z,davijadielson@gmail.com,3
CURSOS/ASIMOV/Engenharia de Dados/._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-001.zip,._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-001.zip,1VCTwnRhtH-scG1RP6ehs7lJoPKsu_PVV,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:40.658Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-002.zip,._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-002.zip,1DPXxOTmGc1LENWdYk1U4x3aDTa-Y3Ekk,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:40.706Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-003.zip,._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-003.zip,1sSyMWOEJJu63TLN-MxQOLBNthkHm6jG5,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:40.695Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-004.zip,._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-004.zip,1EhxoOd5zAs5phGhCNch3FjDo7Rezs4jT,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:40.612Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-005.zip,._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-005.zip,1koyDhalrAUOolSARRgM3i01mF8eLbd3M,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:38.371Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-006.zip,._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-006.zip,1-ENIUTEdg7UVIDKwjp_z3PIRcWCeldPH,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:38.341Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-007.zip,._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-007.zip,1gPV6DyB4DWaLKkPwQjTw9ryihIWD0eZR,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:38.388Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-008.zip,._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-008.zip,1Uu8NW5VByeuthTPn8Gi3tJ2yj0ZDUVEs,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:38.232Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-009.zip,._03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-009.zip,1cLpp54J-MRykQx87tB-IYA3tOS_aBKzz,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:38.265Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._04 - [TRILHA] Python para Web-20260529T111639Z-3-001.zip,._04 - [TRILHA] Python para Web-20260529T111639Z-3-001.zip,1gh_u_RZdxGtSRruP9TCweWq2cpHt1Ffl,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:38.257Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._04 - [TRILHA] Python para Web-20260529T111639Z-3-002.zip,._04 - [TRILHA] Python para Web-20260529T111639Z-3-002.zip,1JGGD2TCTBp-JRk78sw84baf1kzn0arz7,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:38.318Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._04 - [TRILHA] Python para Web-20260529T111639Z-3-003.zip,._04 - [TRILHA] Python para Web-20260529T111639Z-3-003.zip,1VrOqaGMyjGz3jPBq9flmVV82cAFF2jT0,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:38.298Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._04 - [TRILHA] Python para Web-20260529T111639Z-3-004.zip,._04 - [TRILHA] Python para Web-20260529T111639Z-3-004.zip,1MV0I2hZeJSYGATYAyxRXqlrl5IHiQJtd,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:38.194Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._04 - [TRILHA] Python para Web-20260529T111639Z-3-005.zip,._04 - [TRILHA] Python para Web-20260529T111639Z-3-005.zip,19B2axhng_6CWp5aveoaknT0dsgVDQPsg,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:38.223Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._04 - [TRILHA] Python para Web-20260529T111639Z-3-006.zip,._04 - [TRILHA] Python para Web-20260529T111639Z-3-006.zip,1bBnwX9arlsssXgArov3UEW6n9NCDQPUe,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:38.264Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._04 - [TRILHA] Python para Web-20260529T111639Z-3-007.zip,._04 - [TRILHA] Python para Web-20260529T111639Z-3-007.zip,1FUn7oKfzSmT4ZdisuVDGjF85LlW_ObxE,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:38.135Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._10 - [TRILHA] Trading Quantitativo-20260529T103043Z-3-001.zip,._10 - [TRILHA] Trading Quantitativo-20260529T103043Z-3-001.zip,1azEoZ1LGV8jSbOWcExoHVtarYzW7oQPj,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:38.188Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._10 - [TRILHA] Trading Quantitativo-20260529T103043Z-3-002.zip,._10 - [TRILHA] Trading Quantitativo-20260529T103043Z-3-002.zip,1q8HC4msnmNtiVKcZYFiQA4ygccd02qyO,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:38.164Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._10 - [TRILHA] Trading Quantitativo-20260529T103043Z-3-003.zip,._10 - [TRILHA] Trading Quantitativo-20260529T103043Z-3-003.zip,1w7bVZURvk2On__jyYlDj5hq07BrNdQhw,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:37.887Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/._10 - [TRILHA] Trading Quantitativo-20260529T103043Z-3-004.zip,._10 - [TRILHA] Trading Quantitativo-20260529T103043Z-3-004.zip,1WwvQ3KF5Cc6F3rYxZDGMHGJtKQiziOm7,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,4096,2026-07-06T06:39:37.709Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-001.zip,03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-001.zip,1j0JxBR59Hmw886qztEXwr9n8khhVlM3a,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,2141332567,2026-05-29T11:14:56.000Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-002.zip,03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-002.zip,1m7I-gTvH9K8VjIsjCc6A-ArHTvwOrDCm,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,2129750669,2026-05-29T11:14:54.000Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-003.zip,03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-003.zip,1aJaMLaCzyv64JCPZDhoUiSf7_0LPIwOg,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,2122029586,2026-05-29T11:14:53.000Z,davijadielson@gmail.com,4
CURSOS/ASIMOV/Engenharia de Dados/03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-004.zip,03 - [TRILHA] Engenharia de Dados-20260529T110445Z-3-004.zip,16PVWyib3EBG2EWS1v0bfsIEmw_bB6z1z,1VwP8xOe-Unc4W89CSl_NJdbd5QlyCAlN,application/zip,2109864902,2026-05-29T11:14:45.000Z,davijadielson@gmail.com,4
